1.9285	.42799
2.8928	.46926
3.8571	.16984
4.8214	0
5.7857	2
6.75	1.314
7.7143	.6031
8.6786	.2371
9.6429	.16019
10.607	.41244
11.571	1.2333
12.535	.52069
13.5	.33838
14.464	.072218
15.428	1.1341
16.393	2
17.357	2
18.321	0
19.285	0
20.25	0
21.214	0
22.178	2
23.143	.88708
24.107	.80652
25.071	.76586
26.035	2
27	2
27.964	2
28.928	2
29.893	.57158
30.857	0
31.821	2
32.786	0
33.75	.33584
34.714	2
35.678	2
36.643	0
37.607	.66673
38.571	0
39.536	.17033
40.5	.011999
41.464	0
42.429	2
43.393	2
44.357	2
45.321	.62402
46.286	.079658
47.25	2
48.214	2
49.179	0
50.143	2
51.107	0
52.071	2
53.036	2
54	2
54.964	2
55.929	0
56.893	2
57.857	2
58.822	2
59.786	0
60.75	2
61.714	2
62.679	2
63.643	2
64.607	.5416
65.572	2
66.536	2
67.5	2
68.465	.70584
69.429	.35916
70.393	.4884
71.357	2
72.322	2
73.286	2
74.25	2
75.215	0
76.179	.60027
77.143	.72144
78.107	1.3306
79.072	2
80.036	2
81	0
81.965	2
82.929	2
83.893	.41231
84.858	.48138
85.822	2
86.786	1.9163
87.75	2
88.715	.9933
89.679	.59289
90.643	2
91.608	1.0066
92.572	2
93.536	2
94.5	2
95.465	0
96.429	2
97.393	.33929
98.358	.10778
99.322	0
100.28	0
101.25	.36388
102.21	2
103.17	0
104.14	2
105.1	2
106.07	0
107.03	0
108	2
108.96	2
109.92	2
110.89	0
111.85	2
112.82	.75695
113.78	.53726
114.75	.56899
115.71	.62532
116.67	0
117.64	2
118.6	2
119.57	2
120.53	.0017212
121.5	0
122.46	2
123.42	2
124.39	2
125.35	.30872
126.32	2
127.28	2
128.25	2
129.21	2
130.17	2
131.14	.2353
132.1	.52204
133.07	.68726
134.03	.147
135	.11664
135.96	.33696
136.93	2
137.89	.60985
138.85	2
139.82	2
140.78	2
141.75	2
142.71	0
143.68	2
144.64	2
145.6	0
146.57	.53529
147.53	2
148.5	.92173
149.46	1.6714
150.43	.74544
151.39	.0086887
152.35	0
153.32	0
154.28	2
155.25	2
156.21	2
157.18	2
158.14	2
159.1	2
160.07	0
161.03	0
162	0
162.96	2
163.93	2
164.89	2
165.85	2
166.82	2
167.78	.45465
168.75	2
169.71	2
170.68	0
171.64	0
172.6	0
173.57	2
174.53	2
175.5	0
176.46	0
177.43	2
178.39	2
179.35	2
180.32	2
181.28	2
182.25	0
183.21	0
184.18	0
185.14	.27795
186.1	1.0215
187.07	.47479
188.03	0
189	0
189.96	2
190.93	2
191.89	2
192.85	2
193.82	2
194.78	2
195.75	2
196.71	2
197.68	0
198.64	2
199.6	.53647
200.57	2
201.53	.37723
202.5	1.5567
203.46	2
204.43	2
205.39	2
206.35	2
207.32	2
208.28	2
209.25	0
210.21	.41681
211.18	2
212.14	.49856
213.1	2
214.07	2
215.03	.48123
216	0
216.96	0
217.93	2
218.89	2
219.85	2
220.82	0
221.78	2
222.75	.38878
223.71	0
224.68	2
225.64	0
226.6	0
227.57	2
228.53	.083469
229.5	2
230.46	2
231.43	0
232.39	0
233.35	.22325
234.32	2
235.28	2
236.25	.50172
237.21	0
238.18	2
239.14	2
240.1	2
241.07	2
242.03	2
243	2
243.96	2
244.93	2
245.89	0
246.85	.95502
247.82	2
248.78	2
249.75	2
250.71	2
251.68	0
252.64	2
253.6	2
254.57	2
255.53	0
256.5	2
257.46	2
258.43	2
259.39	2
260.35	.064786
261.32	0
262.28	0
263.25	0
264.21	0
265.18	0
266.14	2
267.1	2
268.07	2
269.03	2
270	2
270.96	2
271.93	2
272.89	2
273.86	2
274.82	0
275.78	0
276.75	0
277.71	2
278.68	.69954
279.64	0
280.61	2
281.57	0
282.53	2
283.5	2
284.46	0
285.43	0
286.39	0
287.36	2
288.32	2
289.28	2
290.25	2
291.21	.27724
292.18	.21729
293.14	0
294.11	0
295.07	.20311
296.03	.2632
297	.38228
297.96	.20168
298.93	.44918
299.89	.90902
300.86	0
301.82	2
302.78	0
303.75	.56727
304.71	.6845
305.68	.29707
306.64	.45355
307.61	.59593
308.57	1.316
309.53	2
310.5	2
311.46	2
312.43	2
313.39	1.1726
314.36	.9929
315.32	.88977
316.28	.92998
317.25	.91346
318.21	1.4574
319.18	2
320.14	1.0463
321.11	.7744
322.07	.94056
323.03	2
324	2
324.96	1.2974
325.93	1.2333
326.89	2
327.86	2
328.82	2
329.78	2
330.75	2
331.71	2
332.68	2
333.64	2
334.61	2
335.57	2
336.53	2
337.5	2
338.46	2
339.43	2
340.39	1.4647
341.36	1.782
342.32	2
343.28	2
344.25	2
345.21	2
346.18	2
347.14	2
348.11	2
349.07	2
350.03	2
351	2
351.96	2
352.93	1.688
353.89	1.5126
354.86	2
355.82	2
356.78	2
357.75	2
358.71	2
359.68	2
360.64	2
361.61	2
362.57	2
363.53	1.989
364.5	1.9787
365.46	2
366.43	2
367.39	2
368.36	2
369.32	2
370.28	2
371.25	2
372.21	2
373.18	2
374.14	2
375.11	2
376.07	2
377.03	2
378	2
378.96	2
379.93	2
380.89	2
381.86	2
382.82	2
383.78	2
384.75	2
385.71	2
386.68	2
387.64	2
388.61	2
389.57	2
390.53	2
391.5	2
392.46	2
393.43	2
394.39	2
395.36	2
396.32	2
397.28	2
398.25	2
399.21	2
400.18	2
401.14	2
402.11	2
403.07	2
404.03	2
405	2
405.96	2
406.93	2
407.89	2
408.86	2
409.82	2
410.78	2
411.75	2
412.71	2
413.68	2
414.64	2
415.61	2
416.57	2
417.53	2
418.5	2
419.46	2
420.43	2
421.39	2
422.36	2
423.32	2
424.28	2
425.25	2
426.21	2
427.18	2
428.14	2
429.11	2
430.07	2
431.04	2
432	2
432.96	2
433.93	2
434.89	2
435.86	2
436.82	2
437.79	2
438.75	2
439.71	2
440.68	2
441.64	2
442.61	2
443.57	2
444.54	2
445.5	2
446.46	2
447.43	2
448.39	2
449.36	2
450.32	2
451.29	2
452.25	2
453.21	2
454.18	2
455.14	2
456.11	2
457.07	2
458.04	2
459	2
459.96	2
460.93	2
461.89	2
462.86	2
463.82	2
464.79	2
465.75	2
466.71	2
467.68	2
468.64	2
469.61	2
470.57	1.9973
471.54	1.985
472.5	1.9913
473.46	1.972
474.43	1.9468
475.39	1.9249
476.36	1.9006
477.32	1.8693
478.29	1.8311
479.25	1.8043
480.21	1.794
481.18	1.7732
482.14	1.7348
483.11	1.709
484.07	1.6881
485.04	1.6648
486	1.6506
486.96	1.6224
487.93	1.5928
488.89	1.5707
489.86	1.5452
490.82	1.525
491.79	1.5071
492.75	1.489
493.71	1.4685
494.68	1.4424
495.64	1.4208
496.61	1.4048
497.57	1.3835
498.54	1.359
499.5	1.3381
500.46	1.317
501.43	1.2975
502.39	1.2801
503.36	1.2637
504.32	1.244
505.29	1.2222
506.25	1.2052
507.21	1.1879
508.18	1.1693
509.14	1.1521
510.11	1.1348
511.07	1.1166
512.04	1.0999
513	1.0845
513.96	1.0673
514.93	1.0481
515.89	1.0311
516.86	1.0164
517.82	1.0009
518.79	.98554
519.75	.96971
520.71	.95546
521.68	.94133
522.64	.92747
523.61	.91515
524.57	.90391
525.54	.89044
526.5	.87382
527.46	.86093
528.43	.84822
529.39	.83472
530.36	.82238
531.32	.8107
532.29	.79804
533.25	.7851
534.21	.77285
535.18	.76021
536.14	.74747
537.11	.73662
538.07	.72663
539.04	.71479
540	.70316
540.97	.69254
541.93	.6824
542.89	.67262
543.86	.66202
544.82	.65128
545.79	.64129
546.75	.63219
547.72	.62335
548.68	.61431
549.64	.60495
550.61	.59644
551.57	.58923
552.54	.58104
553.5	.57212
554.47	.56397
555.43	.55649
556.39	.5491
557.36	.54183
558.32	.53442
559.29	.52661
560.25	.51944
561.22	.51329
562.18	.50705
563.14	.50032
564.11	.49376
565.07	.48771
566.04	.4819
567	.47574
