1.9285	0
2.8928	.018268
3.8571	.43897
4.8214	.93948
5.7857	2
6.75	0
7.7143	.16126
8.6786	.26747
9.6429	.31706
10.607	.71306
11.571	1.3443
12.535	.59831
13.5	.13544
14.464	2
15.428	2
16.393	.34205
17.357	.070302
18.321	.18157
19.285	.32537
20.25	2
21.214	2
22.178	0
23.143	0
24.107	2
25.071	0
26.035	.66854
27	2
27.964	0
28.928	0
29.893	2
30.857	2
31.821	.76097
32.786	2
33.75	.2072
34.714	.13396
35.678	.1019
36.643	.097984
37.607	.63086
38.571	0
39.536	0
40.5	.24612
41.464	0
42.429	2
43.393	1.6698
44.357	2
45.321	2
46.286	0
47.25	0
48.214	0
49.179	0
50.143	2
51.107	1.3765
52.071	0
53.036	0
54	.0093902
54.964	.54652
55.929	0
56.893	0
57.857	.11768
58.822	2
59.786	2
60.75	1.0481
61.714	.20991
62.679	0
63.643	2
64.607	2
65.572	2
66.536	0
67.5	.19435
68.465	2
69.429	2
70.393	2
71.357	.62478
72.322	0
73.286	0
74.25	2
75.215	.10965
76.179	2
77.143	.21479
78.107	0
79.072	2
80.036	2
81	2
81.965	2
82.929	.81277
83.893	.4417
84.858	0
85.822	0
86.786	0
87.75	2
88.715	2
89.679	2
90.643	0
91.608	.20651
92.572	.40222
93.536	.36445
94.5	.2649
95.465	0
96.429	0
97.393	.20059
98.358	.13782
99.322	.27212
100.28	.27388
101.25	0
102.21	0
103.17	2
104.14	2
105.1	.078168
106.07	.52168
107.03	.14369
108	0
108.96	2
109.92	2
110.89	.61702
111.85	1.2571
112.82	2
113.78	0
114.75	.77692
115.71	.81907
116.67	.48605
117.64	.47462
118.6	0
119.57	2
120.53	.82242
121.5	.16968
122.46	.83394
123.42	2
124.39	2
125.35	2
126.32	1.2512
127.28	0
128.25	.13365
129.21	.24412
130.17	.75631
131.14	.93969
132.1	.57698
133.07	.41196
134.03	.11528
135	0
135.96	0
136.93	2
137.89	.50465
138.85	2
139.82	2
140.78	2
141.75	2
142.71	0
143.68	2
144.64	.71617
145.6	0
146.57	.098506
147.53	1.4834
148.5	.98021
149.46	.29874
150.43	.22162
151.39	.36211
152.35	.54665
153.32	2
154.28	2
155.25	2
156.21	2
157.18	2
158.14	2
159.1	2
160.07	.33281
161.03	2
162	1.0236
162.96	2
163.93	2
164.89	2
165.85	2
166.82	.88259
167.78	0
168.75	0
169.71	0
170.68	.17725
171.64	0
172.6	.67385
173.57	2
174.53	0
175.5	.27927
176.46	2
177.43	2
178.39	2
179.35	2
180.32	2
181.28	.8618
182.25	2
183.21	.66299
184.18	.26159
185.14	.27064
186.1	.49172
187.07	.63061
188.03	.33723
189	.035307
189.96	0
190.93	2
191.89	2
192.85	2
193.82	2
194.78	2
195.75	2
196.71	2
197.68	2
198.64	2
199.6	2
200.57	1.398
201.53	2
202.5	2
203.46	0
204.43	0
205.39	0
206.35	2
207.32	2
208.28	2
